,index,title,price,deal,location,shop,url,profit,tmall,mall,brand,pricelevel
2485,2544.0,ETUDEHOUSE伊蒂之屋冰淇淋唇釉RD307西瓜红口红爱丽正品4.5g滋润,58.0,939.0,浙江 嘉兴,etudehouse伊蒂之屋旗舰店,//detail.tmall.com/item.htm?id=556107285471&ns=1&abbucket=13,54462.0,天猫,商家,其他,40-60
2486,2545.0,包邮MAC魅可口红唇膏Dubonnet/See sheer/Ruby woo/Cockney,140.0,114.0,辽宁 大连,lillian880501,//item.taobao.com/item.htm?id=548844973827&ns=1&abbucket=13#detail,15960.0,其他,个人,MAC/魅可,140-160
2487,2546.0,正品现货 YSL/圣罗兰迷魅唇膏口红12/13/14/15/16/46/4送专柜袋子,198.0,33.0,上海,华兴孙力,//item.taobao.com/item.htm?id=43794414813&ns=1&abbucket=13#detail,6534.0,其他,个人,ysl/圣罗兰,180-200
2488,2547.0,【无色限】国内专柜现货 MAC唇膏口红CHIL*/COCKNEY/SEESHEER,148.0,267.0,浙江 宁波,smaty88,//item.taobao.com/item.htm?id=43991568805&ns=1&abbucket=13#detail,39516.0,其他,个人,MAC/魅可,140-160
2489,2548.0,Mistine泰国小草莓变色唇膏口红润唇膏持久保湿补水滋润专柜正品,19.0,7854.0,广东 广州,慕恩化妆品专营店,//detail.tmall.com/item.htm?id=559324338571&ns=1&abbucket=13,149226.0,天猫,商家,其他,0-20
2490,2549.0,玫琳凯晶润佳唇彩4.5ml 唇部唇蜜彩妆粉水晶正品专柜口红晶润唇彩,46.0,353.0,浙江 杭州,jxy12345,//item.taobao.com/item.htm?id=80198964&ns=1&abbucket=13#detail,16238.0,其他,个人,其他,40-60
2491,2550.0,GIVENCHY纪梵希 禁忌之吻漆光唇膏3.3g 黑管变色黑丝带滋润口红,218.0,38.0,北京,花的旗子,//item.taobao.com/item.htm?id=537394723254&ns=1&abbucket=13#detail,8284.0,其他,个人,Givenchy/纪梵希,200-220
2492,2551.0,现货 Burberry博柏利巴宝莉口红丝绒雾面哑光唇釉53/41/17/21,286.0,21.0,山西 太原,范家代购,//item.taobao.com/item.htm?id=544237861815&ns=1&abbucket=13#detail,6006.0,其他,个人,其他,280-300
2493,2552.0,5色可选 澳大利亚zuii organic有机花瓣 魅惑口红唇膏,179.0,106.0,上海,余琛全球探美,//item.taobao.com/item.htm?id=564916041153&ns=1&abbucket=13#detail,18974.0,其他,个人,其他,160-180
2494,2553.0,韩国MASQUE OLOGY魔力炫色唇膏变色口红持久保湿滋润不脱色不粘杯,45.0,88.0,上海,妙实贸易,//item.taobao.com/item.htm?id=523087473541&ns=1&abbucket=13#detail,3960.0,其他,个人,其他,40-60
2495,2554.0,BobbiBrown口红莹亮黑管细管19 黑管burnt red09金管18/33/19/25,198.0,24.0,四川 宜宾,迪拜公主曾,//item.taobao.com/item.htm?id=563140557775&ns=1&abbucket=13#detail,4752.0,其他,个人,其他,180-200
2496,2555.0,专柜正品 雅诗兰黛口红倾慕唇膏刘雯大表姐豆沙420杨幂色珊瑚,169.0,35.0,山东 济南,原始人风,//item.taobao.com/item.htm?id=557701255004&ns=1&abbucket=13#detail,5915.0,其他,个人,其他,160-180
2497,2556.0,Armani阿玛尼唇釉唇蜜 丝绒哑光口红黑管红管400 401 500 402 300,238.0,27.0,江苏 南京,卡莲丝黛,//item.taobao.com/item.htm?id=564503609070&ns=1&abbucket=13#detail,6426.0,其他,个人,其他,220-240
2498,2557.0,【现货】韩国3ce 2018春夏新款小狐狸哑光丝绒唇釉雾面唇彩口红,69.0,359.0,浙江 杭州,相差一个逗号,//item.taobao.com/item.htm?id=565940117820&ns=1&abbucket=13#detail,24771.0,其他,个人,其他,60-80
2499,2558.0,现货 糊糊法代法国专柜YSL圣罗兰金色圆管唇膏12 14 45 46 48,240.0,32.0,湖北 武汉,babaloos,//item.taobao.com/item.htm?id=43074878256&ns=1&abbucket=13#detail,7680.0,其他,个人,ysl/圣罗兰,240-260
2500,2559.0,佩翘封面玫瑰精油温变唇膏变色防水口红持久保湿滋润不脱色,48.0,442.0,广东 广州,bqcover佩翘封面旗舰店,//detail.tmall.com/item.htm?id=44145710533&ns=1&abbucket=13,21216.0,天猫,商家,其他,40-60
2501,2560.0,现货 KIKO2018夏季限量太空金管口红哑光持久Goldwaves干枫叶红03,105.0,92.0,浙江 温州,龙朝郑,//item.taobao.com/item.htm?id=566800520327&ns=1&abbucket=13#detail,9660.0,其他,个人,其他,100-120
2502,2561.0,机场正品DIOR迪奥全新烈艳蓝金唇膏 烈焰口红888 080 520 999,195.0,108.0,上海,烂带鱼的狗,//item.taobao.com/item.htm?id=36876459753&ns=1&abbucket=13#detail,21060.0,其他,个人,Dior/迪奥,180-200
2503,2562.0,包邮韩国梦妆丝绒花心唇膏蜡笔口红16豆沙11号持久保湿润泽脏橘色,38.8,197.0,安徽 安庆,木子日青亲,//item.taobao.com/item.htm?id=529669584155&ns=1&abbucket=13#detail,7643.599999999999,其他,个人,其他,20-40
2504,2563.0,现货 Tom Ford/汤姆福特TF 黑金黑管唇膏口红04 07 09 10 15 16,99.0,61.0,湖北 武汉,涵妈乐居,//item.taobao.com/item.htm?id=556624883828&ns=1&abbucket=13#detail,6039.0,其他,个人,Ford/福特,80-100
2505,2564.0,现货包邮 Bobbi Brown芭比波朗 新款红管哑光柔焦口红Cranberry,185.0,42.0,北京,男风时尚生活,//item.taobao.com/item.htm?id=562068653641&ns=1&abbucket=13#detail,7770.0,其他,个人,其他,180-200
2506,2565.0,现货包邮18年新品 Tom Ford 白管细管水亮唇膏口红03 04 05,290.0,18.0,北京,明秀欧巴,//item.taobao.com/item.htm?id=567190862793&ns=1&abbucket=13#detail,5220.0,其他,个人,Ford/福特,280-300
2507,2566.0,现货▲韩国3CE 2017新款南瓜色 哑光吃土口红#219/220/221/222,98.0,114.0,广东 广州,jukine,//item.taobao.com/item.htm?id=562449882173&ns=1&abbucket=13#detail,11172.0,其他,个人,其他,80-100
2508,2567.0,正品YSL圣罗兰圆管唇膏口红斩男色12 46 14方管唇釉杨树林特价,198.0,46.0,广东 深圳,x_c406,//item.taobao.com/item.htm?id=551550323776&ns=1&abbucket=13#detail,9108.0,其他,个人,ysl/圣罗兰,180-200
2509,2568.0,【现货】日上免税 TOM FORD 唇膏口红80 IMPASSIONED,365.0,26.0,北京,stunningu,//item.taobao.com/item.htm?id=566318482179&ns=1&abbucket=13#detail,9490.0,其他,个人,其他,360-380
2510,2569.0,【包邮 现货】Mamonde梦妆花心蜡笔唇膏口红16号豆沙色11号,39.0,437.0,安徽 合肥,tiny_princess,//item.taobao.com/item.htm?id=555569362603&ns=1&abbucket=13#detail,17043.0,其他,个人,其他,20-40
2511,2570.0,现货 MAC魅可口红唇膏mocha奶茶色cockney草莓红black o la豆沙红,152.0,253.0,广东 深圳,ralnbows,//item.taobao.com/item.htm?id=539754723732&ns=1&abbucket=13#detail,38456.0,其他,个人,MAC/魅可,140-160
2512,2571.0,美宝莲口红小灯管唇膏纵情耀绝色持久口红保湿豆沙色西柚色唇膏,89.9,70.0,江苏 南京,瑞驰化妆品专营店,//detail.tmall.com/item.htm?id=559281099129&ns=1&abbucket=13,6293.0,天猫,商家,Maybelline/美宝莲,80-100
2513,2572.0,俄罗斯购Dior 烈艳蓝金唇膏口红夹心哑光金属999 080 028 772现货,210.0,32.0,浙江 温州,bolilai服饰,//item.taobao.com/item.htm?id=536226490132&ns=1&abbucket=13#detail,6720.0,其他,个人,Dior/迪奥,200-220
2514,2573.0,ysl 黑管唇釉唇彩圣罗兰杨树林枫叶红口红现货407/409/416,245.0,20.0,安徽 合肥,小鑫淘淘屋,//item.taobao.com/item.htm?id=564362923931&ns=1&abbucket=13#detail,4900.0,其他,个人,ysl/圣罗兰,240-260
2515,2574.0,花妍丽口红抖音网红款持久防水不脱色咬唇妆保湿狗唇膏南瓜色韩国,65.0,219.0,广东 广州,faceyarn花妍丽旗舰店,//detail.tmall.com/item.htm?id=556014094478&ns=1&abbucket=13,14235.0,天猫,商家,其他,60-80
2516,2575.0,纪梵希新款禁忌之吻大理石口红唇膏n25 6/11/12/13/14/16霓虹唇膏,198.0,30.0,黑龙江 哈尔滨,ls77775,//item.taobao.com/item.htm?id=565025371647&ns=1&abbucket=13#detail,5940.0,其他,个人,Givenchy/纪梵希,180-200
2517,2576.0,现货！ NARS/纳斯唇膏口红SHIRLEY JANE Deborah,225.0,23.0,广东 深圳,b晓琪,//item.taobao.com/item.htm?id=547188818546&ns=1&abbucket=13#detail,5175.0,其他,个人,其他,220-240
2518,2577.0,原装正品 Dior迪奥 粉漾魅惑润唇膏/变色口红3.5g 去唇纹嘟嘟唇,178.0,56.0,广东 深圳,香港珍品廊,//item.taobao.com/item.htm?id=21185719420&ns=1&abbucket=13#detail,9968.0,其他,个人,Dior/迪奥,160-180
2519,2578.0,现货日本免税店纪梵希小牛皮细管唇膏口红豆沙206/301/303/302,199.0,24.0,北京,anger太子妃lover,//item.taobao.com/item.htm?id=564840540009&ns=1&abbucket=13#detail,4776.0,其他,个人,Givenchy/纪梵希,180-200
2520,2579.0,卡姿兰口红持久保湿不脱色滋润唇膏小样套装礼盒抖音组合不沾正品,99.0,85.0,安徽 芜湖,芜湖美姿化妆品专营,//detail.tmall.com/item.htm?id=563923190126&ns=1&abbucket=13,8415.0,天猫,商家,其他,80-100
2521,2580.0,阿玛尼口红唇釉正品红管200 500 405 400 501 402圣诞限量黑管,189.0,66.0,陕西 西安,芭比吹泡泡,//item.taobao.com/item.htm?id=36974922455&ns=1&abbucket=13#detail,12474.0,其他,个人,其他,180-200
2522,2581.0,纪梵希小羊皮唇膏双色口红18年春季限量中国红305#304持久易上色,198.0,43.0,上海,珍珍贸易12,//item.taobao.com/item.htm?id=45554226616&ns=1&abbucket=13#detail,8514.0,其他,个人,Givenchy/纪梵希,180-200
2523,2582.0,容太太专柜 MAC/魅可霓裳电光时尚唇膏/口红3g小辣椒饱满显色包邮,128.0,618.0,广东 深圳,amind888,//item.taobao.com/item.htm?id=532707263631&ns=1&abbucket=13#detail,79104.0,其他,个人,MAC/魅可,120-140
2524,2583.0,真爱3CE南瓜色三兄弟908#116# 220橘棕色显白黄皮持久哑光口红,88.0,63.0,河北 石家庄,modelcat77,//item.taobao.com/item.htm?id=562646240508&ns=1&abbucket=13#detail,5544.0,其他,个人,其他,80-100
2525,2584.0,sum37度呼吸唇膏口红保湿滋润补水 苏秘花妍悦色釉彩魅惑唇膏韩国,200.0,99.0,浙江 杭州,sum37官方旗舰店,//detail.tmall.com/item.htm?id=564260511759&ns=1&abbucket=13,19800.0,天猫,商家,其他,200-220
2526,2585.0,意大利KIKO双头唇釉唇彩口红唇蜜 持久不沾杯103 104 105 106 107,75.0,327.0,广东 广州,allseen,//item.taobao.com/item.htm?id=564725664412&ns=1&abbucket=13#detail,24525.0,其他,个人,其他,60-80
2527,2586.0,BOBBI BROWN芭比波朗金管LUXE LIP COLOR唇膏口红18 19 26,198.0,35.0,广东 深圳,巴黎小夏全球购,//item.taobao.com/item.htm?id=544378525319&ns=1&abbucket=13#detail,6930.0,其他,个人,其他,180-200
2528,2587.0,卡姿兰口红持久保湿不易脱色沾杯滋润防水唇彩液体唇膏官方正品,99.0,211.0,江苏 南京,卡姿兰恋尚专卖店,//detail.tmall.com/item.htm?id=546845873750&ns=1&abbucket=13,20889.0,天猫,商家,其他,80-100
2529,2588.0,纪梵希2017年新款禁忌之吻口红唇膏禁忌之吻N6现货/N11/13/10/15,235.0,38.0,湖南 湘潭,zhouyu199151,//item.taobao.com/item.htm?id=548376832101&ns=1&abbucket=13#detail,8930.0,其他,个人,Givenchy/纪梵希,220-240
2530,2589.0,现货 MAC/魅可口红唇膏 Paramount 深棕红色红褐色,142.0,37.0,北京,道远2013,//item.taobao.com/item.htm?id=549657254109&ns=1&abbucket=13#detail,5254.0,其他,个人,MAC/魅可,140-160
2531,2590.0,现货！西班牙Chanel香奈儿炫亮丝绒系列唇膏口红内现货 58 62 63,225.0,16.0,北京,思小妞becky,//item.taobao.com/item.htm?id=540596257035&ns=1&abbucket=13#detail,3600.0,其他,个人,Givency/纪梵希,220-240
2532,2591.0,迪拜MAC魅可子弹头限量版mini口红套装5支装Cb96 Cockney,115.0,66.0,浙江 温州,zhousuji1206,//item.taobao.com/item.htm?id=562523391077&ns=1&abbucket=13#detail,7590.0,其他,个人,MAC/魅可,100-120
2533,2592.0,MAC口红唇膏paramount fresh moroccan cockney ruby woo diva,139.0,81.0,福建 厦门,白新娘子传奇,//item.taobao.com/item.htm?id=14975618991&ns=1&abbucket=13#detail,11259.0,其他,个人,MAC/魅可,120-140
2534,2593.0,正品名创优品miniso粉红豹口红轻雾感CC口红高饱和显色哑光唇釉,19.9,665.0,广东 广州,名创优品_miniso88,//item.taobao.com/item.htm?id=563024176219&ns=1&abbucket=13#detail,13233.499999999998,其他,个人,其他,0-20
2535,2594.0,卧蚕阿姨 韩国the saem得鲜按压口红豆沙姨妈色哑光唇膏M06,29.0,2529.0,辽宁 沈阳,卧蚕美妆,//item.taobao.com/item.htm?id=565646723319&ns=1&abbucket=13#detail,73341.0,其他,个人,其他,20-40
2536,2595.0,卡姿兰口红持久保湿不脱色韩国防水不沾杯学生抖音同款官方店正品,99.0,657.0,江苏 南京,卡姿兰恋尚专卖店,//detail.tmall.com/item.htm?id=42597704460&ns=1&abbucket=13,65043.0,天猫,商家,其他,80-100
2537,2596.0,包邮!花殿Mamonde梦妆花心蜡笔口红唇膏雾面哑光干玫瑰豆沙11号色,45.0,746.0,上海,ldeyn,//item.taobao.com/item.htm?id=560471540323&ns=1&abbucket=13#detail,33570.0,其他,个人,其他,40-60
2538,2597.0,雅诗兰黛倾慕魅色唇膏口红刘雯大表姐豆沙色420杨幂色珊瑚260/320,195.0,38.0,江苏 南京,上官晓小,//item.taobao.com/item.htm?id=558261328853&ns=1&abbucket=13#detail,7410.0,其他,个人,其他,180-200
2539,2598.0,现货 Tom Ford TF汤姆福特 白管口红01/02/03/04/05/07 限量,355.0,12.0,浙江 宁波,rongxiaoxia91,//item.taobao.com/item.htm?id=552782627407&ns=1&abbucket=13#detail,4260.0,其他,个人,Ford/福特,340-360
2540,2599.0,Chanel 香奈儿炫亮魅力印记唇釉口红唇膏 144/140/142/148/152,299.0,24.0,上海,魅力惠官方旗舰店,//detail.tmall.com/item.htm?id=556786911888&ns=1&abbucket=13,7176.0,天猫,商家,Givency/纪梵希,280-300
2541,2600.0,TOM FORD/汤姆福特 TF 白管口红唇膏03 LE MEPRIS 05 07 PARADISO,380.24,21.0,天津,locustcxf,//item.taobao.com/item.htm?id=536709215599&ns=1&abbucket=13#detail,7985.04,其他,个人,Ford/福特,380-400
2542,2601.0,韩国Whoo后拱辰享宫廷童颜润唇膏变色口红滋润裸粉樱桃红套盒装,130.0,38.0,浙江 绍兴,12488545dy,//item.taobao.com/item.htm?id=535487586557&ns=1&abbucket=13#detail,4940.0,其他,个人,其他,120-140
2543,2602.0,正品DIOR迪奥魅惑变色润唇膏口红唇彩唇蜜保湿橘色004/001/005008,179.9,202.0,上海,太宅太闹的空姐,//item.taobao.com/item.htm?id=523844586035&ns=1&abbucket=13#detail,36339.8,其他,个人,Dior/迪奥,160-180
2544,2603.0,台湾专柜~MAC魅可时尚口红3g哑光奶油质地 chili/ruby woo等,159.0,99.0,北京,apple503925,//item.taobao.com/item.htm?id=543275974128&ns=1&abbucket=13#detail,15741.0,其他,个人,MAC/魅可,140-160
2545,2604.0,纪梵希高定小羊皮唇膏粉色口红315姨妈色限量限价持久粗管细管,175.0,54.0,上海,香香王子88,//item.taobao.com/item.htm?id=531827913317&ns=1&abbucket=13#detail,9450.0,其他,个人,Givenchy/纪梵希,160-180
2546,2605.0,现货！ 新加坡 迪奥瘾诱黑管唇膏口红740 744 新色524大热色号,205.0,33.0,吉林 长春,新加坡专柜正品代购sg,//item.taobao.com/item.htm?id=544942746808&ns=1&abbucket=13#detail,6765.0,其他,个人,Dior/迪奥,200-220
2547,2606.0,小空姐正品代 MAC魅可口红唇膏chili cockneycb96dozenruby,120.0,251.0,上海,妞妞smile_,//item.taobao.com/item.htm?id=542985322979&ns=1&abbucket=13#detail,30120.0,其他,个人,MAC/魅可,120-140
2548,2607.0,现货CharlotteTilbury CT唇膏口红red carpet red bond girl wos,228.0,70.0,上海,q89223033,//item.taobao.com/item.htm?id=545332363332&ns=1&abbucket=13#detail,15960.0,其他,个人,其他,220-240
2549,2608.0,包邮 现货DIOR迪奥烈焰蓝金CD口红520#080#888#028#999,229.0,81.0,上海,大周的店01,//item.taobao.com/item.htm?id=536169693637&ns=1&abbucket=13#detail,18549.0,其他,商家,Dior/迪奥,220-240
2550,2609.0,Givenchy纪梵希禁忌之吻 变色口红唇膏16号 限量 9/4/11/10/12/8,185.3,51.0,浙江 杭州,品质专注为你,//item.taobao.com/item.htm?id=533121015287&ns=1&abbucket=13#detail,9450.300000000001,其他,个人,Givenchy/纪梵希,180-200
2551,2610.0,迪奥CD烈焰蓝金唇膏口红新款999/888/028/643/080/520/772/665,238.0,40.0,上海,悦美丽811,//item.taobao.com/item.htm?id=543672440118&ns=1&abbucket=13#detail,9520.0,其他,个人,Dior/迪奥,220-240
2552,2611.0,Dolce&gabbana杜嘉班纳口红142橘豆沙色325肉桂红意大利专柜,304.0,4.0,海外 意大利,护花狙击手,//item.taobao.com/item.htm?id=565065875947&ns=1&abbucket=13#detail,1216.0,其他,个人,其他,300-320
2553,2612.0,卡姿兰嘀嗒按压口红保湿不易脱色不易沾杯滋润咬唇妆南瓜色豆沙色,69.0,3711.0,广东 广州,卡姿兰官方旗舰店,//detail.tmall.com/item.htm?id=551489761205&ns=1&abbucket=13,256059.0,天猫,商家,其他,60-80
2554,2613.0,MengQ俄罗斯 Givenchy纪梵希小羊皮粉色羊皮口红105 304 315限量,178.0,198.0,黑龙江 黑河,penny_ona,//item.taobao.com/item.htm?id=554963071329&ns=1&abbucket=13#detail,35244.0,其他,个人,Givenchy/纪梵希,160-180
2555,2614.0,【现货】Colourpop Lux Llipstick 2018新款星星口红唇膏,62.0,85.0,山东 青岛,贝奇518,//item.taobao.com/item.htm?id=565544529208&ns=1&abbucket=13#detail,5270.0,其他,个人,其他,60-80
2556,2615.0,YSL/圣罗兰唇釉雾面哑光丝绒液体口红2017秋季新款 8/12/16/22,225.0,30.0,陕西 西安,芭比吹泡泡,//item.taobao.com/item.htm?id=562800620464&ns=1&abbucket=13#detail,6750.0,其他,个人,ysl/圣罗兰,220-240
2557,2616.0,保湿不脱色！美国Revlon露华浓高清凝胶口红细管唇膏笔不掉色755,48.0,106.0,北京,趴趴熊海外淘,//item.taobao.com/item.htm?id=562336665238&ns=1&abbucket=13#detail,5088.0,其他,个人,其他,40-60
2558,2617.0,YSL圣罗兰口红圆管迷魅唇膏斩男色12/13/14/16/19/45/46/49/4号色,195.0,80.0,广东 深圳,dfkorea,//item.taobao.com/item.htm?id=564708539332&ns=1&abbucket=13#detail,15600.0,其他,个人,ysl/圣罗兰,180-200
2559,2618.0,专柜 MAC魅可唇膏口红chili/RubyWoo/CB96 ladybug限量版雪花elle,161.0,87.0,广东 深圳,我是女王香港代购店,//item.taobao.com/item.htm?id=44363322362&ns=1&abbucket=13#detail,14007.0,其他,商家,MAC/魅可,160-180
2560,2619.0,葵儿唇乳正品CUIR炫魅奢养臻润唇乳持久保湿滋润唇釉唇彩唇蜜口红,68.0,121.0,浙江 宁波,祝美妞,//item.taobao.com/item.htm?id=561296938977&ns=1&abbucket=13#detail,8228.0,其他,个人,其他,60-80
2561,2620.0,稚优泉口红小样套装正品保湿不易脱色南瓜奶茶西柚色学生款可爱不,69.9,1169.0,上海,稚优泉化妆品旗舰店,//detail.tmall.com/item.htm?id=549428885691&ns=1&abbucket=13,81713.1,天猫,商家,Chioture/稚优泉,60-80
2562,2621.0,正品YSL圣罗兰圆管口红金管唇膏斩男色12 46 13 14 4 45 16 29 49,220.0,140.0,上海,太宅太闹的空姐,//item.taobao.com/item.htm?id=557422281884&ns=1&abbucket=13#detail,30800.0,其他,个人,ysl/圣罗兰,220-240
2563,2622.0,Dior迪奥魅惑变色润唇膏持久保湿滋润裸妆口红001粉色004 005 006,170.0,140.0,江苏 徐州,沙漠新鲜空气,//item.taobao.com/item.htm?id=15442000197&ns=1&abbucket=13#detail,23800.0,其他,个人,Dior/迪奥,160-180
2564,2624.0,小资风 韩国MERZY暧昧唇膏口红持久防水不易掉哑光丝绒更显色,69.0,111.0,浙江 杭州,blacky毛毛tou,//item.taobao.com/item.htm?id=564502314102&ns=1&abbucket=13#detail,7659.0,其他,个人,其他,60-80
2565,2625.0,德国AnneMarieBorlind安娜柏林天然有机口红唇膏哺乳期孕妇敏感用,150.0,39.0,浙江 宁波,wangyazhenchenying,//item.taobao.com/item.htm?id=535643916173&ns=1&abbucket=13#detail,5850.0,其他,个人,其他,140-160
2566,2626.0,美颜美丽秘笈果冻口红秘籍唇膏唇釉不易掉色滋润不易沾杯孕妇正品,68.0,148.0,山西 大同,热爱我的热爱798,//item.taobao.com/item.htm?id=547114190176&ns=1&abbucket=13#detail,10064.0,其他,个人,其他,60-80
2567,2627.0,奢华十八润彩健康口红天然胡萝卜素唇膏18带镜盒正品淘金币送面膜,98.0,61.0,四川 成都,诚尚美_贝贝,//item.taobao.com/item.htm?id=45305118164&ns=1&abbucket=13#detail,5978.0,其他,个人,其他,80-100
2568,2628.0,包邮 韩国BBIA丝绒雾面口红哑光唇膏 持久不脱色 豆沙色/南瓜色,39.0,440.0,山东 青岛,么么小玄子,//item.taobao.com/item.htm?id=544872387592&ns=1&abbucket=13#detail,17160.0,其他,个人,其他,20-40
2569,2629.0,CPB/肌肤之钥 17秋季新款奢华艳光唇膏口红4 5 7 8 9 10 12 501,331.24,15.0,天津,locustcxf,//item.taobao.com/item.htm?id=559275011326&ns=1&abbucket=13#detail,4968.6,其他,个人,其他,320-340
2570,2630.0,Tom Ford汤姆福特TF春季限量白管口红唇膏 显色滋润03/04/05/07#,285.0,172.0,香港 新界,骏然海外专营店,//detail.tmall.com/item.htm?id=546066662494&ns=1&abbucket=13,49020.0,天猫,商家,Ford/福特,280-300
2571,2631.0,Tom Ford汤姆福特TF唇膏口红2017新色39#IN DEEP大热色脏橘吃土色,340.0,14.0,上海,悦美丽811,//item.taobao.com/item.htm?id=561306776887&ns=1&abbucket=13#detail,4760.0,其他,个人,Ford/福特,340-360
2572,2632.0,包邮MAC口红特价99元起魅可唇膏chili bug cockney diva dare you,120.0,94.0,上海,浪漫免稅殿,//item.taobao.com/item.htm?id=524140468122&ns=1&abbucket=13#detail,11280.0,其他,个人,MAC/魅可,120-140
2573,2633.0,Burberry博柏利口红419 49 428 109 412 85 437 93 97 113 425,178.0,42.0,北京,吉隆坡专柜代购,//item.taobao.com/item.htm?id=529420626312&ns=1&abbucket=13#detail,7476.0,其他,个人,其他,160-180
2574,2634.0,阿玛尼唇釉哑光口红丝绒唇彩唇蜜 红管402/405/500/501/502黑管,198.0,30.0,湖南 益阳,曹韬韬和薛美丽,//item.taobao.com/item.htm?id=561611896292&ns=1&abbucket=13#detail,5940.0,其他,个人,其他,180-200
2575,2635.0,送好礼 法国娇兰KISSKISS亲亲唇膏黑管口红杨洋色344#325#343#520,158.0,89.0,上海,光明阁,//item.taobao.com/item.htm?id=521199195427&ns=1&abbucket=13#detail,14062.0,其他,个人,其他,140-160
2576,2636.0,付爱宝正品 付于敏FUYIME柚色流光盈润口红保湿保色唇膏防水遮瑕,158.0,45.0,浙江 金华,葫芦娃0127,//item.taobao.com/item.htm?id=544519825800&ns=1&abbucket=13#detail,7110.0,其他,个人,其他,140-160
2577,2637.0,现货包邮 雅诗兰黛Pure Color Love 恋爱唇膏哑光口红300 310 330,145.0,180.0,北京,男风时尚生活,//item.taobao.com/item.htm?id=555061264338&ns=1&abbucket=13#detail,26100.0,其他,个人,其他,140-160
2578,2638.0,包邮 雅诗兰黛倾慕唇膏口红420#刘雯大表姐色 333#干枫叶红杨幂色,235.0,46.0,上海,raye_mama,//item.taobao.com/item.htm?id=562926212893&ns=1&abbucket=13#detail,10810.0,其他,个人,其他,220-240
2579,2639.0,Amy/安美口红持久保湿不脱色防水咬唇妆哑光雾面唇膏豆沙色姨妈色,59.9,1903.0,广东 广州,amy安美化妆品旗舰店,//detail.tmall.com/item.htm?id=564987104923&ns=1&abbucket=13,113989.7,天猫,商家,其他,40-60
2580,2640.0,正品迪奥Dior2017春季瘾诱超模漆光唇釉口红黑管877#857#热卖,208.0,34.0,江苏 徐州,小小雪雪宝,//item.taobao.com/item.htm?id=546823139813&ns=1&abbucket=13#detail,7072.0,其他,个人,Dior/迪奥,200-220
2581,2641.0,包邮Dior迪奥新版魅惑唇膏/瘾诱超模口红976/536/639/667/554/532,188.0,73.0,上海,热情的火鸟84121,//item.taobao.com/item.htm?id=539612492063&ns=1&abbucket=13#detail,13724.0,其他,个人,Dior/迪奥,180-200
2582,2642.0,正品 美国Revlon露华浓双头不脱色唇彩恒采持久唇蜜口红唇釉,48.0,214.0,山东 青岛,fangxiangzi,//item.taobao.com/item.htm?id=13740671947&ns=1&abbucket=13#detail,10272.0,其他,个人,其他,40-60
2583,2643.0,韩国正品3CE新款独特三角口红水润保湿芭比嫩粉色#PINK POTION,89.0,98.0,河北 石家庄,modelcat77,//item.taobao.com/item.htm?id=538798040342&ns=1&abbucket=13#detail,8722.0,其他,个人,其他,80-100
2584,2644.0,正品MAC魅可口红小辣椒chili草莓红cockneymocha西柚色番茄豆沙色,128.0,457.0,广东 珠海,isimida,//item.taobao.com/item.htm?id=533934566891&ns=1&abbucket=13#detail,58496.0,其他,个人,MAC/魅可,120-140
2585,2645.0,【直营】Dior迪奥 金艳幻彩唇膏真彩定制唇膏口红3.5g,269.0,290.0,浙江 杭州,天猫国际官方直营,//detail.tmall.com/item.htm?id=558650948348&ns=1&abbucket=13,78010.0,天猫,商家,Dior/迪奥,260-280
2586,2646.0,传奇今生红樱桃润保湿唇膏正品专柜legend age防干裂健康变色口红,188.0,1052.0,广东 深圳,足道鞋业,//item.taobao.com/item.htm?id=567493995253&ns=1&abbucket=13#detail,197776.0,其他,个人,其他,180-200
2587,2647.0,日本原装 CANMAKE高保湿防晒唇膏口红女滋润补水不易脱色不卡纹,52.0,572.0,香港 新界,阿部药妆海外旗舰店,//detail.tmall.com/item.htm?id=546026521085&ns=1&abbucket=13,29744.0,天猫,商家,其他,40-60
2588,2648.0,姨妈色哑光不掉色口红持久不沾杯不脱色持久滋润保湿橘红学生防水,59.0,487.0,福建 厦门,tb11031005,//item.taobao.com/item.htm?id=564920292126&ns=1&abbucket=13#detail,28733.0,其他,个人,其他,40-60
2589,2649.0,包邮妙巴黎Bourjois天鹅绒哑光雾面唇釉 持久滋润口红唇膏 不脱色,59.0,601.0,上海,狐狸静68,//item.taobao.com/item.htm?id=551696946523&ns=1&abbucket=13#detail,35459.0,其他,个人,其他,40-60
2590,2650.0,台代~Temi酱推荐德国essence sheer&shine欧若拉光感口红唇膏15号,24.0,834.0,广东 深圳,cosmoaily,//item.taobao.com/item.htm?id=563045945202&ns=1&abbucket=13#detail,20016.0,其他,个人,其他,20-40
2591,2651.0,韩国bbia哑光丝绒雾面口红唇膏持久保湿pony推荐口红豆沙色姨妈色,39.0,1438.0,北京,京都shop,//item.taobao.com/item.htm?id=525402473565&ns=1&abbucket=13#detail,56082.0,其他,个人,其他,20-40
2592,2652.0,新款现货 韩国3ce唇釉雾面哑光秋冬液体口红豆沙色姨妈色 包邮,82.0,510.0,山东 威海,首尔lady,//item.taobao.com/item.htm?id=560348406071&ns=1&abbucket=13#detail,41820.0,其他,个人,其他,80-100
